Time,People,Distance_Home,Distance_Police,Distance_Pop,Risk_Time,Risk_People,Risk_Home,Risk_Police,Risk_Pop,Total_Risk,
6.747508519,1,19.97385642,1.835638804,4.563284726,8.468770876,9.609835396,8.391634053,4.145255404,8.668625648,7.876809753,
13.42336048,7,23.05273368,2.822267984,3.31209748,2.750710725,7.637504718,9.376874777,5.233286226,5.963669083,6.513704942,
18.79118062,6,18.66155472,2.306343219,3.494607398,2.875971319,7.926545765,7.971697511,4.609027406,6.27617003,6.271902277,
0.834534248,3,12.7863468,2.313726204,2.816488993,9.464681898,8.885663811,6.091630977,4.617049022,5.225526276,6.432994835,
18.35682768,4,24.6743686,1.979570024,5.411958287,2.631432159,8.549846025,9.895797952,4.277561188,11.49050909,8.254936975,
14.08412654,2,13.54819629,1.951460956,4.056577244,2.421118938,9.238699344,6.335422814,4.251096578,7.401759955,6.427683628,
22.74998113,7,22.8925342,2.277459741,4.586376781,6.24149578,7.637504718,9.325610943,4.577881043,8.732964018,7.552238124,
2.969872111,6,16.47807949,2.91638712,3.62640725,9.999893982,7.926545765,7.272985436,5.362328582,6.517054556,7.067477722,
16.66642201,3,10.35623124,1.289527854,5.574357031,2.05176102,8.885663811,5.313993997,3.709473933,12.15349167,7.433049952,
4.609457192,1,21.2178849,2.177637527,4.720168671,9.701241622,9.609835396,8.789723168,4.473073437,9.118137707,8.280091875,
20.62833298,3,22.13772444,1.598088403,1.640330843,4.251826433,8.885663811,9.084071821,3.943489673,3.977927471,6.001205946,
20.31256784,7,19.72858498,1.742579858,5.178546638,3.982641665,7.637504718,8.313147193,4.063832528,10.6127158,7.584975793,
18.13274702,7,24.8708825,1.880970202,3.626106644,2.519620837,7.637504718,9.958682401,4.18607437,6.516489996,6.56336138,
14.18842911,7,21.91783397,2.305695396,4.06376532,2.377230074,7.637504718,9.013706869,4.608324721,7.417928897,6.715008938,
18.72932753,6,22.6406293,2.356318402,2.713115565,2.838981577,7.926545765,9.245001376,4.663809368,5.089821901,6.17791603,
22.64291202,6,22.60069427,3.235165868,3.439601729,6.138117572,7.926545765,9.232222167,5.838885031,6.17947817,7.067185801,
7.459300003,9,21.82012999,2.192245085,4.842892798,7.893638182,7.101025213,8.982441596,4.488140157,9.490794191,7.750923469,
16.55895808,3,28.64091313,2.870502054,3.99980183,2.03643687,8.885663811,11.1650922,5.298786765,7.275732861,7.456272101,
0.457501026,8,21.3111089,2.075669198,4.553359523,9.268425379,7.362560368,8.819554847,4.37041075,8.641161611,7.629696215,
21.60058641,5,20.46028694,2.12131905,2.348610052,5.137416715,8.230406265,8.547291821,4.415833739,4.655285176,6.149033589,
21.24103587,7,15.94423957,1.62366714,3.686587725,4.801717812,7.637504718,7.102156663,3.964270239,6.631511053,6.210411421,
12.34329954,3,15.92287781,2.49694599,2.136125845,3.462763477,8.885663811,7.095320898,4.824214132,4.430753098,5.836542046,
12.51541525,5,21.50367872,1.896243142,4.005094828,3.336374195,8.230406265,8.881177189,4.200001184,7.287356633,6.782161337,
6.133643366,6,22.96722544,1.752208122,5.168275669,8.906830681,7.926545765,9.34951214,4.072111503,10.57601217,8.3331206,
21.77207782,9,17.75033326,1.219231496,5.75703199,5.299981825,7.101025213,7.680106644,3.660230513,12.95475821,8.104698119,
22.32492212,7,15.51678775,1.770725717,4.512348482,5.830812528,7.637504718,6.96537208,4.088127545,8.528874035,6.879944332,
16.08384043,5,23.41698878,1.429405279,3.182985957,2.000820985,8.230406265,9.493436411,3.811846906,5.756492066,6.234167635,
23.64304475,7,23.91655318,1.695213677,4.791543914,7.090919389,7.637504718,9.653297017,4.023583292,9.332554538,7.771735306,
15.61340995,7,19.02051583,0.899670525,5.364220177,2.017443293,7.637504718,8.086565067,3.453657805,11.3039845,7.428485198,
17.65891039,6,25.32777695,1.642018329,5.720046922,2.317149898,7.926545765,10.10488862,3.979315784,12.78758041,8.470139147,
0.272426073,4,22.50286616,2.297485904,4.391693742,9.162056864,8.549846025,9.200917171,4.599436365,8.209412324,7.849069296,
18.08257252,3,13.05147172,1.8844757,2.707043247,2.495971941,8.885663811,6.176470951,4.189263085,5.082030343,5.624485867,
23.97737575,7,27.04392357,2.016267271,4.553046083,7.397950029,7.637504718,10.65405554,4.312580339,8.640296136,7.852711964,
2.484689129,5,19.14348458,2.329395707,4.454244841,9.969024357,8.230406265,8.125915066,4.634155757,8.373029879,7.706906817,
9.623039852,5,18.76050485,2.482070132,2.276796311,5.881081802,8.230406265,8.003361552,4.806799205,4.577170021,6.169372591,
9.860235436,6,12.82914731,2.695143342,3.73183017,5.652220282,7.926545765,6.105327138,5.066818183,6.719462824,6.400799093,
10.52576385,3,13.8750417,1.971972947,3.526633798,5.018575263,8.885663811,6.440013343,4.270378031,6.333494816,6.321117008,
23.58204569,3,28.24960336,2.473144814,4.274563135,7.034073846,8.885663811,11.03987308,4.796402064,7.914242065,8.022067794,
4.504015919,8,20.55144449,2.223104063,4.768452044,9.738686646,7.362560368,8.576462238,4.520271589,9.262487202,7.844473665,
0.829530697,4,22.65896762,2.51610152,4.370593892,9.462262255,8.549846025,9.250869638,4.846798451,8.155173455,7.922281085,
22.82773435,3,13.3623113,2.41156245,4.081402698,6.316471313,8.885663811,6.275939617,4.725706517,7.457807988,6.846451517,
5.979579366,3,20.37805134,2.018790705,3.914972453,9.00709618,8.885663811,8.520976428,4.315008074,7.092890491,7.372906428,
4.540923783,9,36.72035824,2.917819559,4.134850488,9.725854584,7.101025213,13.75051464,5.36433181,7.580457893,8.489897158,
18.70044289,5,17.69856373,2.215413847,5.469870603,2.821949235,8.230406265,7.663540394,4.51222566,11.72181371,7.879973501,
0.864869175,4,23.446978,2.676760778,1.525552673,9.479242836,8.549846025,9.50303296,5.043466408,3.885748457,6.732917899,
13.1559498,2,24.34331542,2.594010888,3.726015341,2.908142287,9.238699344,9.789860935,4.940529676,6.708065862,7.097051979,
2.653401645,3,15.59010191,1.694217642,5.324246188,9.985976962,8.885663811,6.988832613,4.022745396,11.15061935,8.323231864,
22.67197884,6,22.57083316,1.58008255,4.824679024,6.166194444,7.926545765,9.222666611,3.928993423,9.43427853,7.662544163,
21.76046629,3,21.14382642,2.022092267,3.020005167,5.288933597,8.885663811,8.766024456,4.318188275,5.510358428,6.575976197,
18.22443213,2,18.63076741,3.009990619,2.823869269,2.564154318,9.238699344,7.961845572,5.495771514,5.235439712,6.366310632,
6.333136045,5,27.4003222,2.901388941,3.880524294,8.77103495,8.230406265,10.76810311,5.341425532,7.020462202,7.851229136,
7.360001166,9,14.87985755,1.725025781,4.889731937,7.977633961,7.101025213,6.761554417,4.048823487,9.638112667,7.27147782,
12.16254465,4,21.94386837,2.920177528,3.43419797,3.600217535,8.549846025,9.022037877,5.367631965,6.170097914,6.798954301,
1.726203861,4,33.30744961,1.529117006,4.298996321,9.811977078,8.549846025,12.65838387,3.888545302,7.974632982,8.392942642,
0.159822177,4,15.81635925,1.833047241,4.534118119,9.094231236,8.549846025,7.06123496,4.142944982,8.588240476,7.43670046,
23.94072737,4,21.37723388,1.980356891,2.147588354,7.364703626,8.549846025,8.84071484,4.27830648,4.44236599,6.402953629,
7.635297595,2,16.12257506,1.489070087,4.881741274,7.742115788,9.238699344,7.159224018,3.857358547,9.612777013,7.709101064,
20.52318822,1,23.5003785,2.321491721,4.508683978,4.160983671,9.609835396,9.520121119,4.625512874,8.518933561,7.722872313,
11.32331529,3,27.9082366,1.366587559,3.175138267,4.293983675,8.885663811,10.93063571,3.76513488,5.744254349,6.868961553,
12.48853098,6,16.06050707,2.269643012,3.604175238,3.35581788,7.926545765,7.139362261,4.569516026,6.47549099,6.205313895,
23.23552826,7,19.24058589,2.73629875,4.611599584,6.707255889,7.637504718,8.156987483,5.119750468,8.80394851,7.494758676,
4.068414299,5,5.611010646,1.761546518,3.584859348,9.867410717,8.230406265,3.795523407,4.080172956,6.439689834,6.139868547,
15.45838349,2,19.22548173,1.863100515,3.615505277,2.034214227,9.238699344,8.152154153,4.16989156,6.496624905,6.464557906,
5.990224453,6,21.39923912,2.214701453,4.514833336,9.000300792,7.926545765,8.847756518,4.511481616,8.535623169,7.71787381,
13.50855701,4,22.40895341,2.305131644,3.647768207,2.703372784,8.549846025,9.17086509,4.60771338,6.557353219,6.703228143,
22.22972291,3,17.14870988,1.369789906,5.999999195,5.738924022,8.885663811,7.487587163,3.767486786,14.11930536,8.837831562,
19.04566694,5,18.57532862,2.247866974,4.338361993,3.035411403,8.230406265,7.944105159,4.546355415,8.073231991,6.869684105,
13.54235792,5,17.78326761,1.81718839,3.639674029,2.684977983,8.230406265,7.690645634,4.128860654,6.542040959,6.241092597,
9.131646177,6,25.18517347,1.620560746,3.580209925,6.355596915,7.926545765,10.05925551,3.96173475,6.431115183,6.954401451,
21.78684548,7,30.63163448,2.617315672,3.446800945,5.314041028,7.637504718,11.80212303,4.969162291,6.192007905,7.270764483,
20.12718014,6,18.64541434,2.040151437,2.888190382,3.82997411,7.926545765,7.966532587,4.335661077,5.323138145,6.02568674,
8.251721287,4,21.7955808,1.735490874,2.676505601,7.188423579,8.549846025,8.974585855,4.057758133,5.043143505,6.548223412,
4.171853164,7,15.1579142,1.552856624,4.23146167,9.840674587,7.637504718,6.850532543,3.907279315,7.809193578,7.005888847,
18.5250172,3,23.74109805,2.37025543,3.182075668,2.721861966,8.885663811,9.597151377,4.679291001,5.75507051,6.631128587,
3.779580489,5,23.86650298,2.104625824,5.218432809,9.929224969,8.230406265,9.637280954,4.399123393,10.75674589,8.673308386,
12.23499183,4,20.12372889,1.910174768,3.742862059,3.544560816,8.549846025,8.439593243,4.212782268,6.741161009,6.617248691,
15.69801969,8,23.04050575,1.816927809,3.681167036,2.010646517,7.362560368,9.37296184,4.128630006,6.621083742,6.360220217,
23.33567456,6,18.6061192,2.738526715,4.077703378,6.802320042,7.926545765,7.953958143,5.122641905,7.449419366,7.115686977,
1.223353005,4,19.30555528,1.757032486,2.847728526,9.636952352,8.549846025,8.177777688,4.076272269,5.267697214,6.704783596,
2.704191791,7,19.2731467,3.233484615,4.392053408,9.989784055,7.637504718,8.167406944,5.836202338,8.210341008,7.790303508,
6.08180947,6,18.59579828,2.473178593,4.121149241,8.941021149,7.926545765,7.950655449,4.796441341,7.548756532,7.293457586,
9.10927024,4,18.22020064,2.076264306,4.734686959,6.377135535,8.549846025,7.830464205,4.370997371,9.161237761,7.536346402,
21.17605184,4,21.842757,2.276665908,5.451600589,4.741936515,8.549846025,8.98968224,4.577030287,11.64824009,8.39197739,
2.819567152,5,22.54172319,1.895816419,3.648830765,9.996198058,8.230406265,9.21335142,4.199610869,6.559367155,7.296103663,
13.93404534,4,24.13692482,2.280097701,4.282035936,2.488252792,8.549846025,9.723815944,4.580710178,7.932647322,7.199493905,
4.84198464,4,22.31489042,1.718011615,3.4672577,9.610208802,8.549846025,9.140764933,4.042856819,6.227816863,7.176059494,
23.11570042,6,19.60323776,1.264227924,3.322175145,6.592969455,7.926545765,8.273036083,3.691585019,5.980312863,6.431624178,
17.16133092,5,25.71917894,1.580853766,4.243388975,2.156495767,8.230406265,10.23013726,3.929612095,7.838075097,7.04510323,
13.16893435,7,17.92898939,1.902150669,2.247875245,2.900194268,7.637504718,7.737276604,4.205411799,4.546364172,5.569967302,
11.49080223,2,21.38885583,1.662282243,3.792771423,4.148984461,9.238699344,8.844433867,3.996063431,6.840579078,6.882911498,
13.63486459,4,17.86940599,2.36328338,4.386703041,2.635769504,8.549846025,7.718209918,4.671535043,8.196540327,6.910457245,
14.05412104,6,19.08418804,2.187220587,3.801650944,2.434167166,7.926545765,8.106940173,4.482947394,6.858484037,6.404248594,
9.274784275,5,13.63436948,2.284099756,3.778088916,6.217595942,8.230406265,6.362998234,4.585008196,6.811117431,6.500777363,
5.968215114,6,29.99972089,1.586288761,3.11788084,9.01432869,7.926545765,11.59991068,3.9339777,5.656165254,7.290369275,
4.632404721,3,18.98761664,1.69242987,3.986456013,9.692773071,8.885663811,8.076037324,4.021242335,7.246537893,7.339827369,
5.564703756,3,22.43953514,1.871719913,3.660338647,9.256004598,8.885663811,9.180651246,4.177682286,6.581235903,7.348770699,
7.733223501,4,20.1933665,1.366670047,4.221403136,7.656425879,8.549846025,8.46187728,3.765195423,7.784948301,7.256510824,
23.23812041,4,22.57985391,2.729567277,5.082254553,6.709721959,8.549846025,9.225553251,5.111030662,10.27468988,8.330665146,
3.535217228,6,15.40328588,1.457521963,4.065510803,9.966588369,7.926545765,6.929051481,3.833153361,7.421862504,6.96096771,
4.109348646,6,16.07646009,1.741856631,2.292818059,9.857118329,7.926545765,7.144467229,4.063211991,4.594396038,6.190875641,
5.39056685,7,21.23741874,2.10258756,5.343609605,9.350868905,7.637504718,8.795973996,4.397090972,11.22459119,8.468578185,
17.88989028,6,20.29363507,2.437420109,3.337134855,2.409971866,7.926545765,8.493963222,4.755170371,6.005148557,6.277677625,
12.08878401,10,20.08206002,2.203364583,3.375990712,3.657638869,6.852245278,8.426259205,4.499670676,6.070382349,6.142513623,
9.639298166,1,24.0937479,2.15834672,4.163587648,5.865373708,9.609835396,9.709999327,4.453315969,7.647538261,7.635428988,
16.88177033,4,19.42239662,1.748749763,2.61244703,2.090471135,8.549846025,8.215166919,4.069133978,4.963157654,5.864823794,
8.791161177,5,23.32412512,2.11940052,1.708774724,6.681848661,8.230406265,9.46372004,4.413907337,4.035025868,6.300299355,
17.26023387,5,23.3774963,2.141375152,4.60285261,2.18407126,8.230406265,9.480798816,4.436064405,8.779247552,7.281635289,
14.11310452,7,21.17239918,2.483224243,4.285947288,2.408696155,7.637504718,8.775167739,4.808146453,7.942303675,6.8677245,
15.01188367,3,19.27764086,2.185675709,4.50529777,2.113499664,8.885663811,8.168845074,4.48135296,8.509761456,7.071450772,
0.908421901,5,32.22907259,2.095602683,4.997239643,9.499821268,8.230406265,12.31330323,4.390139173,9.987295714,8.932940574,
12.11610129,5,30.17253904,1.726368415,3.067280532,3.636285106,8.230406265,11.65521249,4.049967598,5.580044553,6.824759148,
1.719822051,6,21.7553607,3.029217296,2.431375785,9.810103429,7.926545765,8.961715423,5.523830301,4.748254689,6.887905047,
5.98571737,4,21.00568312,1.34923934,6.803937799,9.003180356,8.549846025,8.721818599,3.752448087,18.92983308,10.7840905,
20.44696494,4,15.52921488,2.177492546,5.419612977,4.095867424,8.549846025,6.969348761,4.472924358,11.52076379,7.864239709,
12.13835508,3,21.41632718,1.763557197,2.576435142,3.618965542,8.885663811,8.853224696,4.081912792,4.919118631,6.201792403,
14.98084477,3,22.0681342,1.779811491,3.88341102,2.120705564,8.885663811,9.061802945,4.096031129,7.026491884,6.728717699,
6.861004773,8,20.27271612,1.570887209,2.461825842,8.381531652,7.362560368,8.48726916,3.921632147,4.78327192,6.227427076,
18.66217347,2,17.75157539,1.917169357,6.398381249,2.799621618,9.238699344,7.680504125,4.219227181,16.30267987,9.398452253,
4.104102172,1,21.91625047,2.318173107,4.017455548,9.858458593,9.609835396,9.01320015,4.62189248,7.314601418,7.82921189,
15.88592156,2,16.20160649,1.263966292,5.170073304,2.001519927,9.238699344,7.184514078,3.691401008,10.58242476,7.397802307,
14.44299379,3,17.58518103,2.161593565,4.324217533,2.279829702,8.885663811,7.627257931,4.456630276,8.037618524,6.833178931,
18.11768548,3,19.76641267,1.928601979,4.048127911,2.512467931,8.885663811,8.325252056,4.229801801,7.382815613,6.75423501,
14.7694187,6,26.4389825,2.07586786,2.518383737,2.175574183,7.926545765,10.4604744,4.370606563,4.849501189,6.223933121,
14.17353167,3,26.09026988,2.241656104,4.565148578,2.383358425,8.885663811,10.34888636,4.539787988,8.673795768,7.595342205,
6.875924937,6,11.65704727,1.82445247,2.759481792,8.369928565,7.926545765,5.730255126,4.135300395,5.149968741,5.940403736,
16.32290459,7,25.67394864,2.047386762,4.223522456,2.012172256,7.637504718,10.21566357,4.342698372,7.790048322,6.977405053,
8.272229576,6,22.58186125,2.811209323,5.160573936,7.169480021,7.926545765,9.226195599,5.218453087,10.54859244,8.355764624,
23.74834053,2,16.46545687,2.036226301,3.840760021,7.18848064,9.238699344,7.268946199,4.33185222,6.938136418,6.968188542,
5.445061735,4,19.6098487,2.27024111,4.813728035,9.321811955,8.549846025,8.275151585,4.570155116,9.400504082,8.031362965,
8.789251201,8,24.61762536,2.077426719,4.982566979,6.683667833,7.362560368,9.877640116,4.372143626,9.938714416,7.97244993,
0.299822913,7,22.39686764,1.424477875,2.952802775,9.178206782,7.637504718,9.166997645,3.808138568,5.413627107,6.664436996,
18.83337608,2,18.95707281,1.440722703,2.571682497,2.901606288,9.238699344,8.066263298,3.82039316,4.913355711,5.989238503,
0.194791872,4,10.34666956,1.719126077,2.829438307,9.115542477,8.549846025,5.31093426,4.043803684,5.242940397,6.065353161,
5.823108586,5,18.05764865,2.396555656,3.949183135,9.104661276,8.230406265,7.778447567,4.708751539,7.165853561,7.20374327,
22.06874307,4,21.67216902,1.580586442,2.904236476,5.583882352,8.549846025,8.935094086,3.929397625,5.345384139,6.444871024,
20.10447852,5,21.99297832,1.142070691,3.293693457,3.811572442,8.230406265,9.037753063,3.607809982,5.933453289,6.336387093,
7.989294335,1,11.15505076,2.755747471,4.523210893,7.428090868,9.609835396,5.569616243,5.145081483,8.558428979,7.375244405,
16.81475849,4,25.07766361,2.144621475,3.002981791,2.077285376,8.549846025,10.02485236,4.439354876,5.48559872,6.456218805,
0.468941445,3,15.14599525,2.460284645,4.349621321,9.274788139,8.885663811,6.846718481,4.781488888,8.101731269,7.460772431,
20.54796613,5,22.44988374,2.088050744,3.789524468,4.182286474,8.230406265,9.183962797,4.382645677,6.834048299,6.827846085,
5.069840056,5,28.72342548,1.470846482,3.777542513,9.509947476,8.230406265,11.19149616,3.843337832,6.810024497,7.647050147,
0.113862849,5,18.18081731,1.459157099,4.082478832,9.065886878,8.230406265,7.81786154,3.834400127,7.460250668,7.121197474,
5.95070174,4,20.58526343,2.367109528,3.137515439,9.02543013,8.549846025,8.587284297,4.675788603,5.686136607,6.97096778,
23.55970863,3,27.4467447,2.076463586,1.75812028,7.013200896,8.885663811,10.7829583,4.371193842,4.077211589,6.732446758,
22.44199906,7,30.74467446,2.745768593,4.036818084,5.943935582,7.637504718,11.83829583,5.132058891,7.35756167,7.723233946,
21.15325896,4,13.02153232,2.602606519,5.136464061,4.721041212,8.549846025,6.166890344,4.95105812,10.46332191,7.54465959,
21.84516995,2,20.22715249,2.38610427,3.874362167,5.369651115,9.238699344,8.472688797,4.697005694,7.007615176,7.120928431,
1.138257932,6,16.34297567,1.956607352,4.705654805,9.601944286,7.926545765,7.229752215,4.255918793,9.075310065,7.565230803,
12.61206177,6,20.29163849,2.688840514,3.703785637,3.267410308,7.926545765,8.493324318,5.058791446,6.664749187,6.621898093,
12.96710092,4,15.97272369,2.823574827,3.709435929,3.027139833,8.549846025,7.111271582,5.235043625,6.675721391,6.484662647,
18.32994023,4,20.49021478,1.168023239,3.755966533,2.617487786,8.549846025,8.556868731,3.625253921,6.767065347,6.438262118,
18.56113515,5,23.82980155,1.734317767,4.225613073,2.741992884,8.230406265,9.625536497,4.056754649,7.795083674,6.995263873,
5.365585153,8,18.51072168,1.513343132,4.964495138,9.363995307,7.362560368,7.923430939,3.876199286,9.879284328,7.732622948,
15.21851981,4,27.28242353,2.80699293,3.399614522,2.071119357,8.549846025,10.73037553,5.212815516,6.110561833,6.938887899,
20.68302519,2,20.57331054,1.869501062,3.219070709,4.299529256,9.238699344,8.583459371,4.175674087,5.813279579,6.57350336,
2.040115513,4,18.2487176,2.332674526,2.878725206,9.89286467,8.549846025,7.839589631,4.637749438,5.310085237,6.787749057,
11.91819984,6,12.59678454,2.701128256,3.74590065,3.793255398,7.926545765,6.030971054,5.074459548,6.747154996,6.209867312,
1.939472386,1,28.05224004,2.412091907,4.874460133,9.869350267,9.609835396,10.97671681,4.726306642,9.589764196,8.926436056,
5.228556085,3,22.97977879,1.890650814,4.506689075,9.433802782,8.885663811,9.353529213,4.194891486,8.513528471,7.984255722,
0.898769345,7,14.40890057,2.625656601,5.733450799,9.495293847,7.637504718,6.610848181,4.979477695,12.84787103,8.649456812,
19.12468714,3,19.00894236,1.421470272,4.892479955,3.087228906,8.885663811,8.082861555,3.805878793,9.646845158,7.35765727,
13.48562132,6,18.20867178,1.559103459,3.738295739,2.71597996,7.926545765,7.826774969,3.912239787,6.73216762,6.224360386,
19.55675018,2,21.71342445,1.993979079,3.385181394,3.388818732,9.238699344,8.948295825,4.291247665,6.085967014,6.660320544,
9.704553186,7,18.12583874,1.662131815,3.163582455,5.80235043,7.637504718,7.800268396,3.995938586,5.726306709,6.184869396,
18.90863106,3,29.05228507,2.055101388,4.451476854,2.948123789,8.885663811,11.29673122,4.350225209,8.365699194,7.711046185,
10.64185215,6,20.2334861,2.926899555,4.690781056,4.910189774,7.926545765,8.474715553,5.377057725,9.031687805,7.556189127,
20.11898778,6,16.34024065,2.826123503,3.322449682,3.823325923,7.926545765,7.228877008,5.238473745,5.980767253,6.255342072,
9.185440755,5,20.07643082,1.759665036,2.755060266,6.303774014,8.230406265,8.424457864,4.078546231,5.144182936,6.320314354,
23.94509522,8,13.14943516,2.086925684,2.962396196,7.368671683,7.362560368,6.207819252,4.381531337,5.427271071,5.955430681,
15.91774611,1,25.45754294,1.931643904,3.492667999,2.000790208,9.609835396,10.14641374,4.232623911,6.272723107,6.879670562,
16.69956012,6,26.1337467,2.18412786,2.648901223,2.057024112,7.926545765,10.36279894,4.479756486,5.008414297,6.262046939,
15.39224426,5,10.05300648,1.254604076,1.687001485,2.043064594,8.230406265,5.216962072,3.684829505,4.016685289,4.835751614,
8.726344942,1,29.13471937,2.373716763,4.068484541,6.743499718,9.609835396,11.3231102,4.683149873,7.428570676,8.026140268,
0.126624249,4,18.02418421,1.634819428,4.196617164,9.073795255,8.549846025,7.767738948,3.97339995,7.72563475,7.283266935,
14.34767451,6,20.66144652,2.183051411,3.819435418,2.314670576,7.926545765,8.611662886,4.478646827,6.894544643,6.503201546,
3.498492637,3,26.70030958,1.69049625,3.94727116,9.971010865,8.885663811,10.54409906,4.019617912,7.161748343,7.835501747,
11.48841815,2,21.83204572,1.676008931,4.516429661,4.151027722,9.238699344,8.986254629,4.007488651,8.539962642,7.42358009,
0.317742651,7,22.72555567,2.818126068,3.272244174,9.188694809,7.637504718,9.272177814,5.227722625,5.898528318,7.115909008,
12.64427486,2,16.64475792,2.599039106,3.001944828,3.244753434,9.238699344,7.326322535,4.94668397,5.484096162,6.272045362,
6.825398781,6,18.74976292,2.745291211,3.020010831,8.409096271,7.926545765,7.999924134,5.131437253,5.510366695,6.705601066,
16.75176848,8,17.20932235,1.82646005,5.537293174,2.065828876,7.362560368,7.506983152,4.137083585,11.99821425,7.607372582,
22.85569205,6,23.0083922,1.546719786,5.8632762,6.343404301,7.926545765,9.362685505,3.90241872,13.44954789,8.907534796,
4.229316642,3,22.23276988,0.958818727,3.388185201,9.824783847,8.885663811,9.11448636,3.48985206,6.091073507,7.107800883,
1.068694587,1,27.26251985,2.151458684,5.983768249,9.572193764,9.609835396,10.72400635,4.446299613,14.03778964,10.12458454,
17.06790948,7,25.93544118,1.895452265,5.137346698,2.132464712,7.637504718,10.29934118,4.19927784,10.46642852,7.780399774,
6.02549255,5,21.2318327,1.698688007,4.141201574,8.977645467,8.230406265,8.794186462,4.026508726,7.59521414,7.386549079,
15.83519285,7,22.29287697,1.656496287,4.902730822,2.003172033,7.637504718,9.133720631,3.991267073,9.679507949,7.256668072,
21.86652575,5,30.14213682,1.461935499,4.661222954,5.390044926,8.230406265,11.64548378,3.836520558,8.945795442,7.965225246,
13.99189009,6,19.43365266,1.633123975,4.140118771,2.461825845,7.926545765,8.218768852,3.972009254,7.592695577,6.547456032,
20.61754878,7,13.33751671,1.658316156,3.727961454,4.242456179,7.637504718,6.268005348,3.992774438,6.711877142,6.017465661,
15.11605875,5,25.45413638,2.061660577,2.885099993,2.090915466,8.230406265,10.14532364,4.356643752,5.318870709,6.351227491,
19.51357933,1,22.12379949,2.288015866,5.111601484,3.357348867,9.609835396,9.079615838,4.589220841,10.37627996,8.10435329,
10.81053776,5,20.77690053,2.787909359,3.789254215,4.754248332,8.230406265,8.648608169,5.187422867,6.833505121,6.938763829,
22.54467612,7,19.86333994,2.198829844,4.481759098,6.04318506,7.637504718,8.35626878,4.494961877,8.446358727,7.235973199,
0.610427686,6,35.18941581,0.953614253,3.238863954,9.351393812,7.926545765,13.26061306,3.486631477,5.844792488,7.623335188,
16.56079609,4,9.630440278,2.198261656,2.713505718,2.036676526,8.549846025,5.081740889,4.494372505,5.09032319,5.355956493,
5.103097338,7,11.40406778,1.378125322,5.022793891,9.494416106,7.637504718,5.64930169,3.773623287,10.07261686,7.383312607,
14.71736947,6,20.51890048,1.755343919,4.072463607,2.190619039,7.926545765,8.566048154,4.074815018,7.437559657,6.563811588,
2.040967611,3,20.87577535,1.597948678,1.942259481,9.893053943,8.885663811,8.680248111,3.943376765,4.242500398,6.563913251,
1.038211291,5,24.86916223,1.806145391,3.585567832,9.558838199,8.230406265,9.958131914,4.119108018,6.440997905,7.349712431,
8.251950875,5,25.41627919,1.960154601,4.705940581,7.18821167,8.230406265,10.13320934,4.259248607,9.076150843,7.966239263,
23.21979877,6,24.32930992,1.965355398,3.618219035,6.692285561,7.926545765,9.785379173,4.264139499,6.501701673,7.014951946,
18.38869194,3,30.61637241,1.299833528,4.219993224,2.648141699,8.885663811,11.79723917,3.716814915,7.781557919,7.479225125,
21.16063756,6,18.4693602,2.666518726,2.309261899,4.727801297,7.926545765,7.910195265,5.030532923,4.61219561,6.029893603,
20.75790204,3,12.54094348,2.054950831,4.153362811,4.36531728,8.885663811,6.013101915,4.350078086,7.62357879,6.573374127,
13.66647634,6,14.71569652,1.711841726,5.792273768,2.619337991,7.926545765,6.709022887,4.037622709,13.116466,7.931511872,
6.016984619,9,17.22311621,1.840902081,3.769160765,8.983130603,7.101025213,7.511397186,4.149955373,6.79329011,6.688775648,
21.33743171,3,17.83133077,0.923163663,3.113868899,4.890935951,8.885663811,7.706025845,3.467927366,5.650071251,6.196038375,
9.843075759,1,22.44280696,0.959345385,4.350649419,5.668747707,9.609835396,9.181698228,3.49017835,8.104340213,7.45451923,
13.19258705,3,22.44441266,1.96251682,3.706866864,2.885794628,8.885663811,9.182212052,4.261468755,6.670729372,6.755667198,
18.56553615,5,22.48164776,2.265509685,1.787035224,2.744462849,8.230406265,9.194127283,4.565103752,4.102336292,5.903074632,
2.99401368,6,19.95780911,2.73195169,2.978961878,9.999995814,7.926545765,8.386498916,5.114116589,5.45095964,6.920719727,
18.27201967,2,29.12868319,2.015748906,1.614783812,2.58793495,9.238699344,11.32117862,4.312081949,3.957028221,6.420293944,
12.36437291,9,22.69396821,1.04451829,5.021121116,3.44704847,7.101025213,9.262069827,3.543898491,10.06700399,7.346204749,
16.13200336,6,26.27096592,2.061033845,4.031930794,2.002035055,7.926545765,10.40670909,4.356029702,7.346685436,6.942066049,
22.05525402,4,20.86278052,3.375956921,1.930825005,5.570916224,8.549846025,8.676089765,6.070325159,4.231863836,6.485902963,
9.173934186,4,19.00187889,1.830028469,3.884025087,6.314863459,8.549846025,8.080601244,4.140256834,7.027775458,6.893959804,
18.78338102,7,17.83340609,1.335381868,3.735394258,2.871268326,7.637504718,7.706689948,3.742379627,6.726462006,6.122380293,
12.82290196,1,19.51708757,1.757117851,4.396920798,3.122184401,9.609835396,8.245468022,4.076345968,8.2229226,7.165425097,
15.35830159,3,20.86357424,2.099190922,2.042640908,2.047999252,8.885663811,8.676343757,4.393707898,4.338080023,5.897367025,
23.71628169,6,21.35774168,1.639041101,3.34139522,7.158855262,7.926545765,8.834477337,3.976867043,6.012249804,6.667138496,
